Age,AnnualIncome,AverageTransactionValue,DiscountSensitivity,ShoppingFrequency,AgeGroup
0.5252753330068014,0.47579825128245584,1.1868445352500592,1.0,1.0,2.0
1.1716884920109873,1.4678433291738453,0.747245502096586,1.0,2.0,2.0
-0.12113782599738461,0.721437573808765,0.7910929759916895,1.0,1.0,1.0
0.956217439009592,0.8054367839992582,-1.1202071681538455,1.0,2.0,2.0
1.279424018511685,0.10478104199044304,1.479161027884082,1.0,2.0,2.0
-0.4443444054994776,1.4227887557600207,-1.391162070941536,1.0,0.0,1.0
-0.33660887899877995,0.42860768375970687,0.5617369586942254,1.0,2.0,1.0
-0.12113782599738461,-0.8339635317410415,2.3639805652032204,1.0,1.0,1.0
0.5252753330068014,1.4157350077724098,-1.2123992927538065,0.0,2.0,2.0
0.7407463860081968,0.7148805686371831,-0.7345742567174227,0.0,2.0,2.0
0.30980428000540605,-0.41863686325924754,0.014205682106651499,1.0,2.0,1.0
-0.4443444054994776,-0.454849414547757,-0.6637437219637942,1.0,2.0,1.0
0.5252753330068014,0.3161451102107556,-1.391162070941536,1.0,1.0,2.0
-0.12113782599738461,0.4816598165115973,-0.020647438168943547,1.0,2.0,1.0
1.1716884920109873,0.2174919869474088,-1.2922241811269435,1.0,0.0,2.0
-0.659815458500873,0.3307990232836092,0.43469171381866917,0.0,1.0,0.0
0.2020687535047084,1.710402846240775,-1.1314501101782308,1.0,2.0,1.0
0.5252753330068014,1.0860468007740045,1.644432275642549,1.0,1.0,2.0
-0.22887335249808227,0.2108853074942239,-0.9785460986465881,1.0,1.0,1.0
0.41753980650610373,0.9566949714800694,-0.4602464713224166,1.0,1.0,1.0
0.41753980650610373,-1.004296643357364,0.8169517426477761,1.0,2.0,1.0
1.279424018511685,0.4168348790198211,-1.391162070941536,1.0,2.0,2.0
0.30980428000540605,1.8190405001063035,0.15699104581634735,1.0,1.0,1.0
-0.12113782599738461,-0.19510259604622604,1.3712287844499813,1.0,0.0,1.0
-0.7675509850015706,-0.8206011499898631,-1.391162070941536,0.0,1.0,0.0
-0.7675509850015706,-0.6263250346409459,0.10977068931392825,0.0,2.0,0.0
1.279424018511685,-1.0610246729478685,0.19409275449681948,1.0,1.0,2.0
0.5252753330068014,-0.7581605780150258,0.7809743281697425,1.0,2.0,2.0
0.09433322700401073,-0.34660915493505173,-1.391162070941536,1.0,2.0,1.0
-0.5520799320001752,-1.3749164583965536,-1.391162070941536,0.0,2.0,0.0
-0.12113782599738461,0.03702532188409608,0.48865783553571956,1.0,1.0,1.0
-0.22887335249808227,0.9178993575482095,0.23569163998704584,1.0,2.0,1.0
-0.013402299496686941,-0.8803593107581442,0.18284981247243398,1.0,2.0,1.0
0.09433322700401073,1.5308799925279173,0.2907820559065348,1.0,1.0,1.0
-0.33660887899877995,0.5289497325975521,-0.8627437957954175,1.0,2.0,1.0
-0.7675509850015706,1.0453635641412347,0.16261251682854008,1.0,2.0,0.0
1.1716884920109873,-0.6320375770252787,0.23119446317729164,1.0,2.0,2.0
0.2020687535047084,0.870460418617446,-0.9009697986783282,1.0,0.0,1.0
0.41753980650610373,-1.0633096899016015,1.9997092436131307,1.0,1.0,1.0
0.7407463860081968,0.9059278556819121,0.43469171381866917,0.0,2.0,2.0
0.09433322700401073,0.1922077776115359,-1.391162070941536,1.0,1.0,1.0
1.279424018511685,0.5711728719600117,0.6404375528649238,1.0,1.0,2.0
0.956217439009592,-1.1464147630232426,-1.1944105855147897,1.0,2.0,2.0
0.956217439009592,-0.8677420432310092,0.7865957991819353,1.0,1.0,2.0
1.279424018511685,0.6148365654889553,1.204833242489076,1.0,1.0,2.0
0.41753980650610373,-0.9206451531380909,-1.021269278339253,1.0,1.0,1.0
-0.12113782599738461,0.4817094907932002,0.9844715788111201,1.0,2.0,1.0
-0.659815458500873,-1.3367169358439284,0.36610976746991764,0.0,1.0,0.0
-0.5520799320001752,0.8641517848538786,0.8259460962672845,1.0,1.0,0.0
0.956217439009592,-1.2029937697689386,2.0345623638887256,0.0,2.0,2.0
-0.33660887899877995,0.5701793863279538,-0.37367581773464825,1.0,2.0,1.0
0.956217439009592,0.6430515574393988,-0.9459415667758702,1.0,2.0,2.0
0.956217439009592,-0.6707338423939329,-1.0988455783075128,0.0,2.0,2.0
0.956217439009592,0.5997355838816756,-1.0156478073270603,0.0,1.0,2.0
-0.659815458500873,0.2802306046118635,-0.18479439172497183,0.0,2.0,0.0
-0.659815458500873,-0.5138127868103918,0.28516058489434204,1.0,2.0,0.0
-0.33660887899877995,-0.9805026624695778,0.21320575593827484,1.0,1.0,1.0
-0.7675509850015706,-1.928337629734392,0.8315675672794773,0.0,2.0,0.0
-0.7675509850015706,0.36889919727302867,-0.08360791350550234,1.0,0.0,0.0
1.1716884920109873,-1.5331290453017699,1.536500032208448,1.0,2.0,2.0
-0.659815458500873,0.11620612675910859,-0.39616170178341925,0.0,2.0,0.0
0.41753980650610373,-0.2402068437416535,2.8713183240536164,1.0,2.0,1.0
-0.22887335249808227,0.6962030387544951,0.6055844325893288,1.0,2.0,1.0
-0.4443444054994776,-0.2785553891390874,-1.0617438696270407,1.0,2.0,1.0
0.30980428000540605,-0.3057768954574731,-1.3023428289488905,0.0,1.0,1.0
0.956217439009592,0.7486094058455479,0.44368606743817757,0.0,0.0,2.0
-0.22887335249808227,0.3543943070449837,-0.3489413452810001,0.0,2.0,1.0
-0.33660887899877995,0.33561742859908994,0.7045223224039212,1.0,1.0,1.0
1.279424018511685,0.48772007886715035,0.43356741961623063,1.0,1.0,2.0
-0.659815458500873,-1.504069590564077,-0.18029721491521764,0.0,1.0,0.0
-0.22887335249808227,0.7733471980837889,-1.0505009276026553,0.0,2.0,1.0
0.30980428000540605,0.6299872213778378,-1.391162070941536,0.0,2.0,1.0
0.8484819125088944,-0.9885498960892466,-0.6007832466272354,0.0,2.0,2.0
0.8484819125088944,-0.22098289676133362,0.8641720991501952,1.0,1.0,2.0
-0.7675509850015706,-0.017566713597484063,0.14237522118464618,1.0,1.0,0.0
0.09433322700401073,-0.11209687148779071,-1.391162070941536,1.0,2.0,1.0
-0.22887335249808227,0.35320212428651426,0.09627915888466565,0.0,2.0,1.0
0.8484819125088944,1.4435526054700303,0.33462952980163824,1.0,0.0,2.0
-0.5520799320001752,1.0962300285025977,-1.0920998130928816,1.0,1.0,0.0
1.279424018511685,-1.282174574643951,0.0749175690383332,1.0,0.0,2.0
-0.4443444054994776,0.6395246834455934,-0.0330146743957676,0.0,1.0,1.0
1.1716884920109873,1.341770002465701,-1.383292011524466,1.0,2.0,2.0
0.09433322700401073,0.4058071885039787,0.3042735863357974,1.0,1.0,1.0
-0.22887335249808227,1.1053700963175301,0.532505309430823,2.0,1.0,1.0
-1.0907575645036636,2.020668409132449,1.1193868831037461,2.0,2.0,0.0
-0.013402299496686941,1.0385581875616383,1.0867823512330281,2.0,1.0,1.0
0.5252753330068014,0.2692029140960211,-1.391162070941536,2.0,1.0,2.0
-0.013402299496686941,1.0597691058060739,-1.1528117000245632,2.0,2.0,1.0
0.2020687535047084,0.16543333982757621,0.4807877761186497,1.0,1.0,1.0
-1.1984930910043612,0.04527125263017643,0.47966348191621117,1.0,1.0,0.0
-1.629435197007152,-0.32763357936274634,0.4807877761186497,2.0,0.0,0.0
-0.013402299496686941,1.5747423831832725,2.8713183240536164,1.0,2.0,1.0
-0.8752865115022682,-0.7915913695337732,0.5437482514552086,2.0,2.0,0.0
-1.1984930910043612,1.5438946543078755,1.1789744758329892,2.0,1.0,0.0
-0.12113782599738461,0.5181207392081213,0.9743529309891732,1.0,2.0,1.0
-0.4443444054994776,-1.3687071731961917,0.6336917876502925,1.0,1.0,1.0
0.633010859507499,0.3867322643684675,-0.4523764119053467,2.0,1.0,2.0
-1.629435197007152,-2.0648425555791436,0.7551155615136559,1.0,2.0,0.0
-0.659815458500873,0.6429522088761931,-0.9673031566222026,2.0,1.0,0.0
-0.5520799320001752,0.9009604275216228,-0.36468146411513985,1.0,1.0,0.0
-1.7371707235078495,-0.5670139424070909,-0.6435064263199002,2.0,2.0,0.0
-1.629435197007152,0.1442224215831406,-0.0060316135372424,1.0,0.0,0.0
-1.4139641440057567,1.9629468939098864,2.5045173405080394,2.0,1.0,0.0
-0.7675509850015706,-0.4809284123892762,-1.391162070941536,1.0,1.0,0.0
-1.0907575645036636,-1.0305246640436918,0.6730420847356418,2.0,1.0,0.0
0.5252753330068014,1.4935249327625413,-1.391162070941536,1.0,2.0,2.0
0.5252753330068014,1.9712921732191726,-0.6288906016881991,2.0,0.0,2.0
-0.659815458500873,0.02515316858100449,1.1261326483183773,2.0,1.0,0.0
-1.1984930910043612,1.0263879885689293,-0.026268909181136297,1.0,1.0,0.0
-0.33660887899877995,1.3542382471480274,-1.3102128883659603,1.0,1.0,1.0
0.633010859507499,-0.7161361357789777,-0.9020940928807667,1.0,2.0,2.0
-0.12113782599738461,-0.4606613054952956,0.6662963195210104,2.0,1.0,1.0
-1.5216996705064543,1.2443587362424267,-0.918958505917345,2.0,2.0,0.0
0.41753980650610373,1.6955502360415098,0.14462380958952328,2.0,2.0,1.0
0.7407463860081968,0.5807103340277673,-0.0465062048250302,1.0,2.0,2.0
-0.5520799320001752,-0.8525913873421266,-0.831263558127138,1.0,0.0,0.0
-0.013402299496686941,1.9956325712045906,2.3122630318910473,2.0,1.0,1.0
-1.8449062500085474,-0.5060139245987375,0.6145787862088372,1.0,1.0,0.0
-0.22887335249808227,-0.311439763560203,-1.391162070941536,2.0,1.0,1.0
-0.5520799320001752,0.3615970778774033,0.1108949835163668,1.0,1.0,0.0
-0.8752865115022682,1.565552641086737,-0.8425065001515235,2.0,0.0,0.0
-0.659815458500873,0.8699140015198142,0.8596749223404411,1.0,2.0,0.0
-1.7371707235078495,0.433674460483202,-0.9897890406709736,1.0,2.0,0.0
0.5252753330068014,0.4817591650748031,-0.22751757141763673,2.0,2.0,2.0
-1.629435197007152,0.06474357101851075,0.46954483409426423,2.0,1.0,0.0
-0.8752865115022682,0.5759912772754924,0.8754150411745808,2.0,1.0,0.0
-1.7371707235078495,-2.4915943088296033,-1.391162070941536,1.0,2.0,0.0
0.5252753330068014,-0.27319056672597486,-0.4748622959541177,1.0,2.0,2.0
-0.5520799320001752,0.2612550290395581,-0.6322634842955147,2.0,1.0,0.0
-0.5520799320001752,-1.122024690756222,-0.8323878523295766,2.0,2.0,0.0
-0.013402299496686941,0.4053104456879497,1.886155529166837,1.0,1.0,1.0
-1.629435197007152,-0.18164086573184185,0.35711541385040924,1.0,0.0,0.0
-1.1984930910043612,1.765541298819987,-1.391162070941536,1.0,2.0,0.0
-0.4443444054994776,1.584279845251028,0.9338783397013853,2.0,2.0,1.0
0.2020687535047084,-0.44128833567016706,2.2875285594373995,1.0,1.0,1.0
-0.12113782599738461,-0.12834036157193693,1.0620478787793801,1.0,1.0,1.0
0.30980428000540605,-0.05194131646668648,-1.391162070941536,1.0,1.0,1.0
-0.659815458500873,-0.42723051397654815,-0.6423821321174616,1.0,0.0,0.0
0.7407463860081968,0.21525664427527855,1.3262570163524392,1.0,2.0,2.0
-0.22887335249808227,-0.7318332087654921,-0.8942240334636968,2.0,1.0,1.0
0.633010859507499,-1.1017575838622413,0.4009628877455127,1.0,1.0,2.0
-0.659815458500873,0.640170449106431,0.7731042687526727,2.0,1.0,0.0
-0.33660887899877995,0.6469261514044246,-1.1404444637977393,1.0,2.0,1.0
0.7407463860081968,-0.7775832221217572,-0.1656813902835165,2.0,1.0,2.0
-0.8752865115022682,0.9110443066870102,-1.391162070941536,2.0,1.0,0.0
0.7407463860081968,-0.6059585791837595,-1.2495010014342787,2.0,2.0,2.0
-1.1984930910043612,0.2730278337794439,-0.38267017135415665,2.0,2.0,0.0
0.2020687535047084,0.8364832100010667,-1.391162070941536,1.0,1.0,1.0
-1.4139641440057567,-0.011903845494754184,1.73662440024251,1.0,2.0,0.0
-1.8449062500085474,0.4732648629207083,-1.391162070941536,2.0,2.0,0.0
-0.12113782599738461,-0.49155870865229545,-0.5929131872101655,2.0,2.0,1.0
-1.629435197007152,-0.17369298067537886,0.049058802382246545,2.0,1.0,0.0
-0.5520799320001752,-0.18303174561672286,1.521884207576747,2.0,1.0,0.0
-0.4443444054994776,-0.720209426870415,-1.391162070941536,2.0,1.0,1.0
0.633010859507499,-0.15412131372383875,1.2093304192988301,1.0,2.0,2.0
-0.013402299496686941,-1.5170345780624324,-0.08698079611281799,1.0,1.0,1.0
-1.5216996705064543,-0.46647319644283414,-1.2022806449318595,2.0,1.0,0.0
-0.013402299496686941,-0.2615171105492949,0.42120018338940657,2.0,1.0,1.0
-1.4139641440057567,-0.2330040729092339,0.12551080814806795,1.0,0.0,0.0
0.7407463860081968,-0.21839983411798317,-0.7728002596003335,2.0,2.0,2.0
-0.22887335249808227,-0.03987046603718332,-0.019523143966504997,1.0,1.0,1.0
-1.8449062500085474,0.49780395803253774,-0.5310770060760452,2.0,2.0,0.0
0.30980428000540605,0.8903301312586035,0.0299458009407912,1.0,1.0,1.0
-0.4443444054994776,-0.6240400176872128,0.6460590238771166,1.0,2.0,1.0
-0.33660887899877995,-1.1738846407496428,1.6849068669303366,2.0,2.0,1.0
-0.983022038002966,-1.0137347568619137,-1.391162070941536,1.0,2.0,0.0
-0.33660887899877995,-0.4625489281962055,2.2998957956642236,2.0,1.0,1.0
-0.12113782599738461,-0.32813032217877525,-1.391162070941536,2.0,2.0,1.0
0.7407463860081968,-0.7434569906605693,-0.26911645690786307,2.0,1.0,2.0
0.633010859507499,-1.2661794559678192,0.5628612528966639,1.0,2.0,2.0
-1.5216996705064543,-0.4316515250392057,0.21770293274802904,1.0,2.0,0.0
-0.659815458500873,0.20174523967929148,-0.7986590262564202,1.0,1.0,0.0
-1.4139641440057567,0.6126508970984279,-0.33207693224442186,2.0,2.0,0.0
-1.4139641440057567,-0.5322916195666683,-0.6525007799394086,2.0,2.0,0.0
-0.7675509850015706,-0.38878262001590846,-0.7604330233735094,2.0,1.0,0.0
-1.306228617505059,-0.899136189204038,0.857426333935564,2.0,2.0,0.0
-1.1984930910043612,-0.009718177104226863,0.30314929213335884,2.0,2.0,0.0
0.633010859507499,-0.8213959384955094,-0.8773596204271186,2.0,2.0,2.0
-0.4443444054994776,0.5908935617563604,0.9136410440574915,1.0,0.0,1.0
0.633010859507499,-1.7527390442681627,0.24693458201143134,2.0,1.0,2.0
-0.7675509850015706,-0.3357801615456209,0.8158274484453376,1.0,1.0,0.0
-0.5520799320001752,0.3206654698366189,0.610081609399083,2.0,1.0,0.0
-1.7371707235078495,0.20412960519623038,-1.0302636319587615,2.0,2.0,0.0
0.7407463860081968,2.6873096868136828,-0.7278284915027915,2.0,2.0,2.0
-1.1984930910043612,0.36904822011783733,0.7416240310843933,1.0,1.0,0.0
0.2020687535047084,-0.9760319771253174,0.587595725350312,1.0,2.0,1.0
-1.5216996705064543,-0.07335093183753365,-0.12183391638841304,1.0,2.0,0.0
-1.0907575645036636,-1.7431519079188043,0.033318683548106846,1.0,2.0,0.0
0.2020687535047084,-0.05854799591987134,1.3386242525792633,1.0,2.0,1.0
0.41753980650610373,-0.806145934043421,-0.7638059059808251,2.0,0.0,1.0
0.30980428000540605,0.9309140193281676,0.5167651905966834,2.0,2.0,1.0
0.09433322700401073,-0.524443083073411,-0.3253311670297906,1.0,1.0,1.0
-0.5520799320001752,-0.09451217580036636,-0.3433198742688074,1.0,2.0,0.0
-0.4443444054994776,-0.6099325217119911,1.137375590342763,1.0,0.0,1.0
-0.8752865115022682,1.7490494373278263,0.8293189788746002,2.0,2.0,0.0
-0.7675509850015706,-0.29763031327459855,0.8169517426477761,2.0,2.0,0.0
-1.7371707235078495,1.8421390410516492,1.3689801960451042,2.0,1.0,0.0
0.7407463860081968,0.8303732733639109,-0.07461355988599394,1.0,1.0,2.0
-0.983022038002966,0.5004366949574911,0.6685449079258876,2.0,2.0,0.0
-0.12113782599738461,0.38782509856373115,-0.446754940893154,2.0,2.0,1.0
-1.629435197007152,0.4127119136467809,0.2660475834528867,1.0,2.0,0.0
0.633010859507499,-1.8936153068939692,-0.244381984454215,2.0,2.0,2.0
-1.306228617505059,-0.25555619675694763,0.01083279949933585,1.0,2.0,0.0
-1.4139641440057567,0.8611713279577049,0.5707313123137338,2.0,2.0,0.0
-1.4139641440057567,-0.027054501383636752,-1.0178963957319374,1.0,2.0,0.0
0.41753980650610373,-1.3745190641437304,2.253799733364243,2.0,2.0,1.0
-0.33660887899877995,-0.030581375377442203,-1.2292637057903848,2.0,1.0,1.0
0.5252753330068014,1.7145258116138153,-1.391162070941536,2.0,0.0,2.0
-0.12113782599738461,1.2602545063553527,1.2037089482866374,2.0,1.0,1.0
-0.983022038002966,-0.040118837445197786,0.792217270194128,1.0,2.0,0.0
-1.629435197007152,0.9667291763638539,0.6033358441844516,1.0,2.0,0.0
0.2020687535047084,-0.3426352124068202,0.6078330209942059,1.0,0.0,1.0
-0.12113782599738461,-1.6712732224394171,-0.11171526856646609,1.0,2.0,1.0
-0.8752865115022682,-0.8969505208135107,-1.1067156377245828,2.0,2.0,0.0
-1.629435197007152,1.5741959660856406,-0.0127773787518737,1.0,1.0,0.0
-0.013402299496686941,-0.25068811715986405,-0.8593709131881018,2.0,1.0,1.0
-0.013402299496686941,-0.2202874568188931,0.9979631092403827,2.0,1.0,1.0
-0.12113782599738461,-0.2763697207485601,-0.26349498589567033,2.0,2.0,1.0
0.633010859507499,1.91322293802539,-1.025766455149007,1.0,2.0,2.0
-1.629435197007152,1.6368849094684925,-0.45912217711997805,2.0,0.0,0.0
-1.629435197007152,2.2258231921524,0.36610976746991764,2.0,2.0,0.0
-1.306228617505059,-0.1364869437548115,-0.7323256683125456,1.0,1.0,0.0
-0.5520799320001752,0.3152012988603006,-1.0223935725416915,2.0,1.0,0.0
0.633010859507499,-1.4852430378365804,0.17610404725780268,2.0,1.0,2.0
-0.33660887899877995,1.4888058760102665,0.17722834146024125,1.0,2.0,1.0
0.7407463860081968,-1.1386655750931913,-0.6682408987735483,2.0,2.0,2.0
-0.983022038002966,0.2368649567725373,-0.6277663074857606,1.0,1.0,0.0
-1.5216996705064543,-1.068674512314714,0.16261251682854008,1.0,1.0,0.0
-0.4443444054994776,-0.5635367426948884,-1.391162070941536,1.0,0.0,1.0
